pig_id,sample,label,EIT,NIRS,EIS
20,30,1,14.55223397,71.16977095,479.8077509
20,31,1,14.73328325,69.68696882,484.5132734
20,32,1,14.68865342,69.24477632,493.7812274
20,33,1,14.76875865,71.38360299,500.6568805
20,34,1,14.66107971,72.21208835,491.6600991
20,35,1,14.59191003,72.71823541,493.6490533
20,36,1,14.6322351,75.8384197,487.7352337
20,37,1,14.58405583,79.90926378,496.9416274
20,38,1,14.57541737,80.50030139,501.2861043
20,39,1,14.53467782,76.66413598,501.0318316
20,40,1,14.50199445,74.21653918,498.9422065
20,41,1,14.81168759,68.89610889,497.3862624
20,42,1,14.85859309,71.13973422,501.9957044
20,43,1,15.15238824,70.93479269,519.6218716
20,44,0,14.89683375,71.42566238,513.076498
20,45,0,14.95927079,72.46354839,508.4735998
20,46,0,14.8784839,76.13573206,500.4497244
20,47,0,14.84000662,74.71278434,512.2659881
20,48,0,14.96905035,74.4933527,500.2001849
20,49,0,14.88612652,73.07538935,501.6958942
20,50,0,14.85937817,73.16509313,500.2724518
20,51,0,14.8277215,75.34362699,506.3023437
20,52,0,14.69735736,74.71152465,512.2418069
20,53,0,14.68550559,72.74662347,516.7212765
20,54,0,14.70827622,74.00830009,510.1812549
20,55,0,14.56976153,73.2253921,506.8645322
20,56,0,14.54152742,73.80620553,501.8712888
20,57,0,14.51445938,72.04242263,501.1225814
20,58,0,14.58368337,72.18729042,501.8194581
20,59,0,14.79302026,74.96130804,502.8327003
20,60,0,14.611338,77.95236868,491.2300193
21,1,0,14.81359168,75.18188043,500.7840377
21,2,0,14.74253421,78.96252727,501.617994
21,3,0,14.68429158,77.03963809,496.4450302
21,4,0,14.80420635,76.25079549,498.9347129
21,5,0,14.68725982,76.09367384,501.7922687
21,6,0,14.61835983,74.79258615,505.9417619
21,7,0,14.65585278,75.31426396,506.4902348
21,8,0,14.86043759,75.96005504,508.8583516
21,9,0,14.82046937,75.99485395,500.5863827
21,10,0,14.75147057,75.87081609,504.0680571
21,11,0,14.69348267,74.70507427,505.359994
21,12,0,14.688719,73.70248708,495.0746234
21,13,0,14.61468377,73.50710741,501.8150517
21,14,0,14.59234429,73.84236706,505.6386857
21,15,0,14.72318219,72.56740023,507.1177805
21,16,0,14.72719893,75.52310989,513.8572887
21,17,0,14.63152356,74.89016631,509.9314107
21,18,0,14.64907085,73.13251789,505.4003528
21,19,0,14.58126083,72.24587805,494.5019532
21,20,0,14.65729946,69.2157832,501.0187201
21,21,0,14.78958028,73.03126902,512.2235915
21,22,0,14.71013973,73.57313868,507.401319
21,23,0,14.66684281,75.66952562,506.4055672
21,24,0,14.62496203,76.09046663,504.7341653
21,25,0,14.6589825,74.12179224,507.8408098
21,26,0,14.49118548,74.00630106,495.2947565
21,27,1,14.55368226,74.21955495,507.1507561
21,28,1,14.77908125,73.78478967,515.3338755
21,29,1,14.67929507,75.46938875,507.8845536
21,30,1,14.77279768,75.99539533,509.5780936
21,31,1,14.89719916,74.82622293,501.3184394
21,32,1,14.92875499,73.66843833,489.5260063
21,33,1,15.01385344,74.38946746,497.0970961
21,34,1,14.82645588,72.19379586,499.5010216
21,35,1,14.78794163,69.96410819,515.3386766
21,36,1,14.81904371,74.05626921,515.158467
21,37,1,14.94427622,70.06271744,508.8727254
21,38,1,14.87776384,71.13099579,501.3922496
21,39,1,14.88377395,70.30545092,493.2829303
21,40,1,15.03094807,71.3563494,497.4573192
21,41,1,14.95223711,67.66880294,498.7322792
21,42,1,14.81024022,71.14130068,495.4787685
21,43,0,14.75517418,74.41387937,495.4191725
21,44,0,14.51813893,75.18529636,498.6064084
21,45,0,14.58553287,75.97152234,501.0059718
21,46,0,14.67272278,77.26697713,500.0404202
21,47,0,14.66971247,76.71000561,490.2468336
21,48,0,14.59591385,77.55658751,491.4545212
21,49,0,14.72915988,77.7813315,490.0517473
21,50,0,14.66301224,80.31524213,499.9163408
21,51,0,14.79994377,77.62801661,492.2919993
21,52,0,14.85774844,75.78365163,503.4287756
21,53,0,14.8431355,77.03450802,489.5551687
21,54,0,14.84862,78.91142202,502.9879522
21,55,0,14.87806056,79.50625791,505.6339865
21,56,0,14.75887441,77.57240714,498.5065156
21,57,0,14.71617787,78.17853031,494.9288524
21,58,0,14.74646565,73.73102237,495.0715621
21,59,0,14.71783631,76.3239343,491.0347798
21,60,0,14.840882,76.31972155,502.7034864
22,1,0,14.70075004,73.95462642,498.5328624
22,2,0,14.67669927,74.78965121,498.3391199
22,3,0,14.79028519,71.15930956,499.3070713
22,4,0,14.69537278,71.59908268,496.7153341
22,5,0,14.62357948,74.46526146,497.0348602
22,6,0,14.49689498,75.39783756,489.910305
22,7,0,14.64330456,74.13672777,493.8938129
22,8,0,14.48563869,71.95306251,491.6456288
22,9,0,14.64198492,76.96705435,491.874725
22,10,0,14.64598958,77.68432065,495.3749019
22,11,0,14.81317025,76.6013274,502.7583671
22,12,0,14.95844168,77.27026335,501.8119947
22,13,0,14.71202629,76.40519528,490.4726164
22,14,0,14.5710754,79.39732683,494.2170522
22,15,0,14.73277707,79.26963866,497.8956697
22,16,0,14.67618194,76.78986539,501.8461193
22,17,0,14.54103478,75.26811608,498.4461447
22,18,1,14.60924045,77.16283125,492.2374969
22,19,1,14.74974788,72.67480618,501.0357239
22,20,1,14.7552654,71.57035728,501.8263718
22,21,1,14.81750517,70.76835335,515.39808
22,22,1,14.98560977,69.7330193,519.909651
22,23,1,14.95027807,68.78379081,515.0712226
22,24,0,14.8756445,71.25772131,506.7812957
22,25,0,14.84664324,72.72078234,508.5438727
22,26,0,14.71295044,71.88686173,515.2657074
22,27,0,14.66658683,70.49920472,507.1836046
22,28,0,14.72790479,69.90844291,505.6017555
22,29,0,14.49545101,71.20710352,496.1912927
22,30,0,14.38854789,73.59647441,496.4010398
22,31,0,14.34749868,75.36718767,488.6113616
22,32,0,14.45682581,74.64754308,502.1698738
22,33,0,14.52242656,77.75870693,511.1827043
22,34,0,14.40959533,76.48889607,501.1240864
22,35,0,14.52962495,77.40454446,497.4748974
22,36,0,14.44704003,75.42965499,496.8320256
22,37,0,14.51293485,77.90857892,495.3892879
22,38,0,14.55937359,79.1378937,493.441041
22,39,0,14.51722383,76.82092898,488.2221675
22,40,0,14.4266852,77.2879595,494.9360755
22,41,0,14.54824239,77.22635552,490.9388145
22,42,0,14.4975445,75.81920915,489.9290183
22,43,0,14.6040178,76.09691925,505.7649938
22,44,0,14.59113624,74.31856463,502.6069451
22,45,0,14.63220419,73.45309476,502.5238923
22,46,0,14.57826399,74.94902301,497.1960644
22,47,0,14.54887213,74.65753212,487.0050132
22,48,0,14.58817931,74.1549103,498.4086544
22,49,0,14.54454057,74.30135432,496.4887362
22,50,0,14.46073243,73.50026287,503.6971707
22,51,0,14.49722373,74.53338078,500.028027
22,52,0,14.5259458,74.21665052,490.1500625
22,53,0,14.70724137,72.05784852,503.8202522
22,54,0,14.58068076,73.7717874,492.6295032
22,55,0,14.63923594,74.13097198,503.9065565
22,56,0,14.69406077,75.33365212,508.9921345
22,57,0,14.68691133,75.05875505,503.1587609
22,58,0,14.75568656,79.02021878,514.5295804
22,59,0,14.7381359,77.76988265,515.2379746
22,60,0,14.58360335,74.08491463,514.8406822
23,1,0,14.68154983,78.11422303,496.4479351
23,2,0,14.52639578,76.72014767,485.1660312
23,3,0,14.47913592,74.60928446,486.7888787
23,4,0,14.46448689,74.95650636,483.8033832
23,5,0,14.35510458,74.54983799,488.0122592
23,6,0,14.33992306,72.34575246,484.4873878
23,7,0,14.38942976,70.57333362,493.4364744
23,8,0,14.29253806,70.38807245,496.6326544
23,9,0,14.43590401,72.06000909,495.8080855
23,10,0,14.41119295,70.88925463,490.2613944
23,11,0,14.61745504,74.59609118,499.6320072
23,12,0,14.75200889,75.47780457,507.0232721
23,13,0,14.70519199,75.39014383,513.2164838
23,14,0,14.62245369,76.87910969,506.0415393
23,15,0,14.7692072,77.49943863,500.9523675
23,16,0,14.66635615,78.67382959,504.0074356
23,17,0,14.65742397,74.45988032,500.2159651
23,18,0,14.4575734,74.90636358,499.5934534
23,19,0,14.52924043,76.19880788,498.8561995
23,20,0,14.57568198,72.94999916,498.9953206
23,21,0,14.58043317,71.85797109,502.8478153
23,22,1,14.63678095,76.68058776,506.0896582
23,23,1,14.89625963,75.34153308,515.2229553
23,24,1,14.84201962,72.64911268,503.1446991
23,25,1,14.78579427,69.74481332,506.1190157
23,26,1,14.78299521,73.48526445,499.5894593
23,27,1,14.82281367,71.86930041,496.2467907
23,28,1,14.76343791,71.50528759,495.8819297
23,29,1,14.720522,71.34815463,493.4907894
23,30,1,14.72153786,74.80988661,492.5424361
23,31,1,14.74114367,74.47695134,505.2888618
23,32,1,14.59207562,76.23672348,489.1722061
23,33,1,14.62995887,74.30836087,502.8021484
23,34,1,14.62974079,74.08741484,500.5360741
23,35,1,14.72895744,70.91775754,501.5841617
23,36,1,14.63741437,71.22384223,488.5680037
23,37,1,14.60110869,72.76959901,487.0697253
23,38,1,14.72384095,72.45600825,496.4568968
23,39,1,14.81206745,70.32266486,504.8765253
23,40,1,14.71774743,70.84886702,510.6762085
23,41,1,14.8505745,70.09959496,509.9238687
23,42,1,14.68781814,71.95091408,493.0968847
23,43,1,14.75230989,74.58776678,492.0290178
23,44,0,14.57985863,75.43182432,495.1900122
23,45,0,14.67142329,76.93672738,499.4383397
23,46,0,14.51745989,76.10132846,493.5160573
23,47,0,14.44931938,76.87055361,502.3273383
23,48,0,14.6716344,76.32531214,508.6494551
23,49,0,14.66052723,74.46275201,510.8215102
23,50,0,14.71585827,74.6327983,505.3319043
23,51,0,14.58048329,76.88924907,500.7845444
23,52,0,14.51140527,77.93050279,504.8333192
23,53,0,14.44272111,76.89258109,492.7756874
23,54,0,14.40636629,76.40179132,491.9401857
23,55,0,14.58154138,76.05319982,492.6622668
23,56,0,14.57023507,78.8654814,492.6385472
23,57,0,14.61807264,74.6345149,505.9408043
23,58,0,14.6179921,75.3143378,504.905166
23,59,0,14.66729107,76.85798647,505.7140874
23,60,0,14.73308314,78.91939529,503.7813623
24,1,0,14.72713551,74.53114781,498.8956561
24,2,0,14.7004473,74.01510936,492.9583379
24,3,0,14.75378348,76.94132522,494.5675064
24,4,0,14.62015923,76.6989296,499.6911343
24,5,0,14.62828865,77.4183691,494.8238895
24,6,0,14.6694496,74.88790296,500.5018296
24,7,0,14.71729635,75.15643684,496.0099449
24,8,0,14.76013394,74.71018018,496.316846
24,9,0,14.81260005,75.54929298,494.6228377
24,10,0,14.5535712,73.29377153,496.4617903
24,11,0,14.47947752,75.88617817,490.6732961
24,12,0,14.49027834,75.6897,494.7943657
24,13,0,14.70272133,75.84441891,503.2931695
24,14,0,14.67977479,76.54712457,508.4051964
24,15,0,14.65650523,77.15054388,502.4711275
24,16,0,14.65562669,78.44572486,506.8415856
24,17,0,14.64649601,75.69387364,493.9277225
24,18,0,14.60951492,74.2765942,494.7983
24,19,0,14.60238124,73.07261293,486.8110882
24,20,1,14.56610246,76.89980631,500.9195881
24,21,1,14.70367367,78.14395788,501.1425244
24,22,1,14.69255821,75.66186196,488.1356562
24,23,1,14.56317236,76.7309159,489.1010797
24,24,1,14.39021379,74.69132686,489.5202396
24,25,1,14.50916123,74.73675434,477.5124626
24,26,1,14.62635489,73.4118226,493.4497109
24,27,1,14.64963747,74.92826517,488.9066516
24,28,1,14.7288284,72.40673135,485.7814447
24,29,1,14.77993632,73.94878568,493.2537012
24,30,1,14.92532702,72.66640375,497.2365007
24,31,1,14.90375091,73.54477964,500.0678909
24,32,1,14.94997567,70.37022348,505.0379531
24,33,1,14.86529559,66.55514495,500.4166548
24,34,1,14.63750282,71.9843308,494.4452754
24,35,1,14.63737236,74.07507013,500.7614699
24,36,1,14.55667032,74.75329426,490.0710686
24,37,1,14.76127058,71.1323405,496.5138392
24,38,0,14.71775132,73.64294794,498.5141945
24,39,0,14.68107214,73.31276341,495.9819355
24,40,0,14.63100023,72.78354607,500.2145632
24,41,0,14.74905562,72.37896172,499.1414695
24,42,0,14.70374951,73.19560897,503.4720656
24,43,0,14.50865454,75.21544614,507.2724981
24,44,0,14.5907647,76.25578325,499.8706324
24,45,0,14.54217489,75.52701205,498.3149655
24,46,0,14.6141742,74.14772833,499.7390324
24,47,0,14.46451334,74.3040266,500.0002572
24,48,0,14.37341696,73.07692095,502.4992036
24,49,0,14.52091118,70.36162626,491.7969011
24,50,0,14.67858542,68.56156233,493.3755215
24,51,0,14.83597317,68.98002492,489.0595774
24,52,0,14.71885009,72.20396633,489.8220507
24,53,0,14.61195741,73.6692346,492.0598553
24,54,0,14.44646686,76.29148669,495.2004487
24,55,0,14.42119518,76.79334941,492.5241499
24,56,0,14.46222837,76.84226657,484.6612546
24,57,0,14.44384856,76.88408314,483.9100546
24,58,0,14.53971787,75.97766342,496.8173299
24,59,0,14.49390863,74.41413516,489.341371
24,60,0,14.46684834,73.42069497,496.5653021
25,1,0,14.70062282,75.23786752,501.7491512
25,2,0,14.71059412,76.15688116,498.2527595
25,3,0,14.57141685,76.1707244,498.47358
25,4,0,14.82749186,75.5102738,506.8624131
25,5,0,14.59440165,76.48089197,502.5796772
25,6,0,14.63869089,76.71836981,502.7727741
25,7,0,14.59816713,76.14633942,500.5144358
25,8,0,14.68434804,76.06815452,496.9751193
25,9,0,14.78842987,74.95177123,502.0481373
25,10,0,14.61175881,72.9427854,500.8592188
25,11,0,14.78238622,71.97052199,498.7554192
25,12,0,14.6221014,73.14098003,504.8692636
25,13,0,14.60640391,73.25728017,499.0288076
25,14,1,14.80958898,72.67329797,500.4914956
25,15,1,14.59300053,69.74387008,487.6634498
25,16,1,14.74921309,66.76432109,495.9909176
25,17,1,14.88975733,66.49159054,495.3218812
25,18,1,14.96615944,70.55622941,490.269346
25,19,1,14.87918837,69.77913438,485.1148781
25,20,1,14.7340643,69.56670382,483.2110573
25,21,1,14.92062901,69.36452096,474.1662326
25,22,1,14.76492653,72.2063842,480.8257895
25,23,1,14.62149812,73.99304224,483.678461
25,24,1,14.82091113,70.60011165,488.2655101
25,25,1,14.97030555,74.25355292,487.4214732
25,26,1,14.95652068,73.31164533,500.8230486
25,27,1,14.97852974,73.82107392,501.3002426
25,28,1,14.83734075,71.51951517,488.531507
25,29,1,14.72443695,74.59068533,484.4020427
25,30,1,14.6780234,72.46431006,494.5063468
25,31,1,14.84970093,71.96991967,499.3341327
25,32,0,14.74138225,74.66524119,497.3017605
25,33,0,14.73260444,75.76223292,491.1262361
25,34,0,14.85630034,77.93143902,507.565787
25,35,0,14.72103074,76.3025795,511.9180387
25,36,0,14.53625804,76.8145475,506.6519309
25,37,0,14.58286904,76.56793633,505.3680299
25,38,0,14.6463436,77.69338436,508.4367543
25,39,0,14.6087224,74.09529247,495.6042388
25,40,0,14.69031924,73.32786115,502.8577336
25,41,0,14.62523334,74.0629555,511.2943476
25,42,0,14.50845283,76.55218918,503.8815461
25,43,0,14.48299011,77.39802103,502.6180544
25,44,0,14.58368352,77.11477219,509.9301556
25,45,0,14.6141731,73.46041565,502.3073027
25,46,0,14.72180937,75.42797404,493.4807804
25,47,0,14.79177884,74.47772978,496.0933809
25,48,0,14.84637861,74.90288061,498.6333989
25,49,0,14.82234731,73.2593014,505.5684663
25,50,0,14.85611063,72.70845742,507.8130802
25,51,0,14.66301931,73.96644172,502.013581
25,52,0,14.66842053,75.94867496,508.5277945
25,53,0,14.71390515,75.49464085,511.9149063
25,54,0,14.76124692,78.08628234,504.3233715
25,55,0,14.83974672,78.59357778,504.7293742
25,56,0,14.72700494,80.96662568,498.894162
25,57,0,14.75506596,80.2410057,511.204321
25,58,0,14.85290357,77.16584535,502.8655041
25,59,0,14.74651961,78.233319,499.6010492
25,60,0,14.54233265,77.77542258,494.3642745
26,1,0,14.58908485,75.96867816,499.4528023
26,2,0,14.47023744,73.42690216,502.3791798
26,3,0,14.51463828,74.91537465,500.0528646
26,4,0,14.57712399,72.47469291,501.4163961
26,5,0,14.63523216,75.29857433,508.5246377
26,6,0,14.62108466,74.61763724,495.606559
26,7,0,14.68622765,77.26119029,496.4990192
26,8,0,14.6356549,77.20023929,497.3510643
26,9,0,14.74749501,77.35316059,496.1321975
26,10,0,14.8511149,76.54533343,503.5449172
26,11,0,14.76502928,74.92726738,498.4826104
26,12,0,14.69364069,72.56353283,504.4285224
26,13,0,14.48520058,74.60429769,503.6546893
26,14,0,14.56109981,74.1723439,504.8541326
26,15,1,14.66952905,72.32682239,500.3948031
26,16,1,14.57689497,72.44166563,487.3048792
26,17,1,14.57066411,70.96122913,486.2993288
26,18,1,14.75909532,74.23287812,495.4294182
26,19,1,14.7244744,75.63406639,492.7720067
26,20,1,14.83522046,74.82344937,494.5534949
26,21,1,14.90836558,76.01406832,495.1411003
26,22,1,14.85183647,75.28882387,491.8551056
26,23,1,14.814904,73.60889485,498.6108524
26,24,1,14.88342198,75.25730429,515.4754483
26,25,1,14.69409474,78.05812344,509.0492172
26,26,1,14.72024499,73.15517681,506.6131434
26,27,1,14.84383678,71.29771101,499.0083677
26,28,1,14.81392215,70.40872182,501.4498716
26,29,1,14.75741468,69.45545922,492.3755818
26,30,1,14.83358718,71.16704594,497.8952685
26,31,1,14.66464175,71.95763178,493.088007
26,32,1,14.58028417,72.11373251,486.8041491
26,33,1,14.56425867,72.44258632,498.0160602
26,34,0,14.56378728,73.32985973,494.6633432
26,35,0,14.50411701,74.66016272,495.454542
26,36,0,14.57003662,73.29230773,487.6046563
26,37,0,14.73152963,70.60349416,496.7075577
26,38,0,14.61277173,71.66586298,505.0967336
26,39,0,14.68097792,72.6755912,506.6847298
26,40,0,14.54537868,75.98302223,513.8456875
26,41,0,14.68312302,77.59957038,511.8939565
26,42,0,14.53510011,75.9910904,503.4651646
26,43,0,14.64265317,75.65847425,512.4268202
26,44,0,14.67320329,74.36515007,499.1919669
26,45,0,14.65661026,72.64549538,502.6807142
26,46,0,14.68860911,73.61171586,503.2951506
26,47,0,14.55895907,74.95051426,502.5704291
26,48,0,14.55740347,77.03181144,504.5602949
26,49,0,14.60864789,75.60526322,502.1513401
26,50,0,14.60418637,76.34032164,502.8023453
26,51,0,14.48892057,75.97490178,492.8111496
26,52,0,14.48516534,77.39480086,487.8865244
26,53,0,14.54581322,77.4238015,492.7278404
26,54,0,14.50231926,72.86486004,497.64637
26,55,0,14.55273357,74.88622033,504.6265531
26,56,0,14.56186862,74.06280665,504.2949523
26,57,0,14.52601727,75.61803517,501.8038586
26,58,0,14.59444133,77.45931655,512.4252782
26,59,0,14.59372759,78.5069064,511.9229882
26,60,0,14.58169399,79.03254516,501.3921454
27,1,0,14.63345817,75.07438708,508.1128282
27,2,0,14.66507288,76.01217424,520.1725701
27,3,0,14.7308187,74.06574714,512.7461203
27,4,0,14.72159361,75.26407175,511.3665414
27,5,0,14.7714897,76.71042265,518.3848521
27,6,0,14.75919406,75.84539095,525.3725506
27,7,0,14.85134352,76.01851388,521.8415631
27,8,0,14.68508476,74.02165703,515.0511649
27,9,0,14.80847051,72.51170774,511.1732439
27,10,0,14.71815228,72.96675732,513.9173932
27,11,0,14.76865551,73.46312168,514.9893627
27,12,1,14.86084599,72.1751687,520.2213744
27,13,1,14.83902985,71.38950429,524.9313461
27,14,1,14.68056852,69.39332463,507.1130774
27,15,1,14.80923787,71.92017959,511.9178158
27,16,1,14.91499384,71.70641131,511.5200614
27,17,1,14.95608527,71.92440605,514.5436559
27,18,1,14.96849474,71.24209259,511.6433353
27,19,1,14.99601683,71.11703494,508.8878121
27,20,1,14.92152226,71.11130361,494.2990128
27,21,0,14.95119902,72.95097363,494.8051218
27,22,0,15.04020345,71.82538877,505.4225375
27,23,0,15.0142199,76.25534974,501.8300757
27,24,0,14.9937118,76.76988144,497.0697759
27,25,0,14.73649392,76.82275466,494.6777609
27,26,0,14.75486631,75.09681241,496.273716
27,27,0,14.71761333,72.88346524,502.4788102
27,28,0,14.65048912,77.03735817,498.5296318
27,29,0,14.54297435,74.212062,505.8042845
27,30,0,14.55609694,74.75321566,501.7101717
27,31,0,14.57163257,74.68456868,490.1781176
27,32,0,14.62267805,73.50628529,494.8663261
27,33,0,14.68628031,73.07427948,497.9014584
27,34,0,14.52183965,73.67890135,496.6537588
27,35,0,14.60030608,72.6698274,496.1583047
27,36,0,14.67871876,71.00966986,505.2962956
27,37,0,14.59432275,74.56245535,504.6042016
27,38,0,14.69163266,74.13209169,509.5409387
27,39,0,14.6198114,73.6974735,505.8154055
27,40,0,14.63704918,71.18747134,511.1095195
27,41,0,14.65333239,74.07644453,503.2757296
27,42,0,14.38081999,73.07178642,494.2095741
27,43,0,14.39837537,70.2528255,494.6275511
27,44,0,14.2994249,72.32583826,487.7324679
27,45,0,14.50016704,74.15752548,488.8864179
27,46,0,14.58909527,74.91892162,499.9013743
27,47,0,14.72920579,74.24401496,498.6332287
27,48,0,14.57718547,73.51782418,498.370348
27,49,0,14.60425701,71.09253935,501.6692436
27,50,0,14.65006283,70.9287571,502.4870941
27,51,0,14.65161476,71.06085369,514.4943258
27,52,0,14.54170262,68.87323556,512.6116975
27,53,0,14.65488975,69.25934676,508.3959081
27,54,0,14.66556466,71.67478301,509.4076226
27,55,0,14.63408409,73.58724031,497.7186308
27,56,0,14.60436508,75.55530584,492.4060641
27,57,0,14.50154373,74.73923239,496.8495992
27,58,0,14.58139023,74.98999645,489.1953109
27,59,0,14.40640998,74.34347188,483.9877655
27,60,0,14.32728875,75.3599769,483.8711203
28,1,0,14.63964048,74.538778,507.0618649
28,2,0,14.59985157,74.32281004,498.3300726
28,3,0,14.55833777,73.45056877,493.7807218
28,4,0,14.63453149,74.62444561,501.7465986
28,5,0,14.61302756,75.51940553,500.2484003
28,6,0,14.66401334,73.87523395,503.2214989
28,7,0,14.70772664,74.0843643,495.4784842
28,8,0,14.49613677,73.47985106,507.1945415
28,9,0,14.72058654,72.70793361,503.8388151
28,10,0,14.65258555,73.38964793,510.2553617
28,11,0,14.5535599,72.54676556,504.9845806
28,12,0,14.57846393,72.50178875,496.8951552
28,13,0,14.75179823,70.92432908,495.6087402
28,14,0,14.62575125,70.403491,505.694403
28,15,0,14.52937382,71.56882882,500.2074939
28,16,0,14.52666959,74.41855725,504.6871079
28,17,0,14.49176514,74.80902085,500.7890024
28,18,0,14.63687444,75.37789383,499.3856211
28,19,1,14.58152576,72.70993537,490.4151775
28,20,1,14.68021804,75.14491981,476.8284225
28,21,1,14.58177334,77.24284887,485.258614
28,22,1,14.63721096,75.57166869,485.0283399
28,23,1,14.77930247,75.55001621,488.5116653
28,24,1,14.74614544,72.65017697,498.7676267
28,25,1,14.64599763,73.03900687,493.8837566
28,26,1,14.61767912,74.89601383,503.2691284
28,27,1,14.7905791,76.36344035,501.3587895
28,28,1,14.78567896,73.12607093,491.337579
28,29,1,14.84472404,72.31092508,499.169531
28,30,1,14.65208012,71.40365073,489.0650985
28,31,1,14.78665198,71.48844204,484.7307807
28,32,1,14.83428798,71.79040709,484.1218485
28,33,1,14.7288785,72.81290576,492.9615199
28,34,1,14.79896924,74.99404397,483.5137354
28,35,1,14.75010867,75.7507787,483.2193085
28,36,1,14.77684855,71.19901675,498.9922245
28,37,0,14.75616524,72.37073871,507.3639496
28,38,0,14.80594071,69.60105369,517.6311503
28,39,0,14.78067839,70.77219543,522.2928808
28,40,0,14.696905,71.74522912,515.0411071
28,41,0,14.78063119,70.92099326,513.2137109
28,42,0,14.69604017,71.44144335,504.002276
28,43,0,14.78335691,70.55476518,507.1251693
28,44,0,14.69126781,72.52601801,498.7011877
28,45,0,14.74873001,72.78135349,503.8739685
28,46,0,14.79367173,75.05992383,510.4928519
28,47,0,14.6831755,75.73465109,501.8962342
28,48,0,14.79239993,75.23437432,497.4478771
28,49,0,14.64843576,75.4031978,490.5185246
28,50,0,14.8082959,75.63879241,494.6138624
28,51,0,14.71303213,75.01602718,494.5528423
28,52,0,14.58048728,74.74185569,486.4910482
28,53,0,14.44497086,74.8861362,490.1480763
28,54,0,14.42102042,72.52332466,482.3972848
28,55,0,14.70047614,74.38384861,492.9658333
28,56,0,14.70392329,74.73834265,501.9445266
28,57,0,14.67139793,74.05771433,503.2605311
28,58,0,14.7023405,73.37113902,509.0813864
28,59,0,14.79744549,72.1320483,511.865631
28,60,0,14.72186408,73.62611963,504.2945828
29,1,0,14.54837504,76.28504943,494.3000566
29,2,0,14.67170986,76.32721121,501.8472611
29,3,0,14.61097424,73.67245259,492.205186
29,4,0,14.59610526,74.85983465,494.0970043
29,5,0,14.53565461,73.80326286,491.2749159
29,6,0,14.68942856,74.66453086,494.678829
29,7,0,14.57982332,72.3462282,499.5364568
29,8,0,14.68065477,73.76521924,507.5380789
29,9,0,14.59382529,74.64762845,500.5409936
29,10,0,14.67198364,74.45358926,496.4061232
29,11,0,14.76945281,76.44391018,499.0450633
29,12,0,14.57993054,76.99167839,496.5858455
29,13,0,14.56691658,78.1200644,494.6571523
29,14,1,14.52744086,74.88911762,493.5609151
29,15,1,14.67932087,74.09456526,497.7842201
29,16,1,14.5980062,72.99113593,493.2178937
29,17,1,14.64946628,73.26480869,497.0587533
29,18,1,14.73611699,71.78403164,486.1961344
29,19,1,14.89640163,71.92270553,482.1437132
29,20,1,14.80010434,73.47633342,477.3598744
29,21,1,15.04227345,75.99592887,490.476866
29,22,1,14.95919879,76.40584346,494.1195623
29,23,1,14.98935284,75.31695807,505.2409748
29,24,1,14.97282135,73.62749128,508.945307
29,25,1,15.04371402,75.49530554,505.9369978
29,26,1,15.05781911,76.28387039,502.8588257
29,27,1,15.1090996,77.98959954,498.7876671
29,28,1,15.1261877,75.96685244,501.4276767
29,29,1,14.87617455,73.04802181,497.429019
29,30,1,14.83476232,74.83442972,502.9285502
29,31,0,14.7371237,73.47140935,503.1513699
29,32,0,14.80102681,76.58949023,505.7418878
29,33,0,14.79684642,74.94649753,510.9467039
29,34,0,14.82450552,75.438593,509.4463389
29,35,0,14.6996849,75.10156876,509.3998441
29,36,0,14.75268734,75.74710433,513.6400494
29,37,0,14.67865674,74.98196833,500.6994924
29,38,0,14.67602283,73.96907925,507.9788199
29,39,0,14.76321745,71.99651594,512.6383858
29,40,0,14.6731466,73.0949838,503.2414066
29,41,0,14.69166337,74.54095054,508.4360511
29,42,0,14.66967613,72.65338694,497.5157074
29,43,0,14.70679228,71.27593767,487.0299775
29,44,0,14.64390392,72.63898439,486.1205083
29,45,0,14.69970851,72.02618235,494.1631408
29,46,0,14.70223532,70.87348551,495.8659317
29,47,0,14.75034031,73.47377567,504.5681456
29,48,0,14.70967938,73.95354895,497.7710717
29,49,0,14.73136999,74.94821252,506.9588036
29,50,0,14.83287837,75.98767487,507.0425921
29,51,0,14.93632562,73.57339705,499.2562236
29,52,0,14.7468458,75.80930007,504.1359074
29,53,0,14.60236613,75.34437241,500.7512028
29,54,0,14.69971936,73.51025658,502.638001
29,55,0,14.52315875,72.06603353,504.1999671
29,56,0,14.70467193,73.03352581,511.4611258
29,57,0,14.6780327,73.55226706,503.3876581
29,58,0,14.6405906,74.8973559,507.0306206
29,59,0,14.62263136,74.59182923,506.7218898
29,60,0,14.53801824,72.8096725,494.5951448
30,1,0,14.60266098,73.76450543,500.1379081
30,2,0,14.52534393,77.05401855,506.6318179
30,3,0,14.67548691,79.50781349,507.4308224
30,4,0,14.73607921,78.16703832,513.888809
30,5,0,14.70095429,75.92476509,512.4329539
30,6,0,14.7683243,75.79300536,503.2823063
30,7,0,14.68781783,76.6572766,496.9867367
30,8,0,14.69433961,79.63929796,498.4066745
30,9,0,14.86203817,76.92868039,498.7501122
30,10,0,14.82329591,77.25320295,497.9083897
30,11,0,14.82070702,75.92299537,500.60342
30,12,0,14.81715576,72.22600177,504.6993163
30,13,0,14.73676508,72.89052736,507.8711306
